gene	 prob_haploinsufficient 
TCF4	 0.9998100 
ZMIZ2	 0.9998100 
EWSR1	 0.9998100 
EIF5B	 0.9998100 
NCOA1	 0.9998100 
TEAD1	 0.9998000 
CCNK	 0.9998000 
SCARF2	 0.9998000 
PDE4D	 0.9998000 
UBE3A	 0.9998000 
POLR1A	 0.9998000 
TRAF2	 0.9997900 
CCDC22	 0.9997900 
HNRNPUL2	 0.9997900 
SAFB2	 0.9997900 
HELLS	 0.9997900 
DDB1	 0.9997900 
WDR5	 0.9997800 
JADE3	 0.9997800 
ZNF629	 0.9997800 
SENP5	 0.9997800 
GIT1	 0.9997800 
IL6ST	 0.9997800 
PIK3R1	 0.9997800 
LMTK2	 0.9997800 
ARHGAP32	 0.9997800 
DSP	 0.9997800 
ZNF219	 0.9997700 
KCNB1	 0.9997700 
PAK7	 0.9997700 
CSK	 0.9997700 
SNX27	 0.9997700 
STAU1	 0.9997600 
HNF1B	 0.9997600 
EBF2	 0.9997600 
GRIA3	 0.9997600 
SEMA6A	 0.9997600 
DENND1A	 0.9997600 
SLMAP	 0.9997600 
TAOK2	 0.9997600 
PCDH19	 0.9997500 
PPP1R9B	 0.9997500 
PAX6	 0.9997500 
TAOK3	 0.9997500 
NLGN2	 0.9997400 
CENPI	 0.9997400 
PPP1R16B	 0.9997400 
NPAS3	 0.9997400 
C10orf12	 0.9997400 
MED15	 0.9997400 
TRIM9	 0.9997300 
WEE1	 0.9997300 
TRPC5	 0.9997300 
GLYR1	 0.9997300 
DGCR8	 0.9997300 
TAF5	 0.9997300 
FCHO2	 0.9997300 
CLCN3	 0.9997300 
HDAC9	 0.9997300 
SOBP	 0.9997200 
ACVR2A	 0.9997200 
WDR44	 0.9997200 
TNFAIP3	 0.9997200 
EPB41L4B	 0.9997200 
KANSL1	 0.9997200 
INTS3	 0.9997200 
CELF1	 0.9997100 
MEN1	 0.9997100 
SALL1	 0.9997100 
MAP3K7	 0.9997100 
CASKIN2	 0.9997100 
CRIM1	 0.9997100 
ASTN2	 0.9997100 
XPO5	 0.9997100 
GSK3A	 0.9997000 
SYVN1	 0.9997000 
FBLN5	 0.9997000 
ZFP91	 0.9997000 
ISY1-RAB43	 0.9997000 
FGD1	 0.9997000 
ZNF445	 0.9997000 
MTSS1	 0.9997000 
RFX2	 0.9997000 
ATP11C	 0.9997000 
SRGAP3	 0.9997000 
HECW2	 0.9997000 
CIT	 0.9997000 
FZR1	 0.9996900 
TRIM71	 0.9996900 
ACVR1B	 0.9996900 
IQSEC1	 0.9996900 
HDAC7	 0.9996900 
DOCK2	 0.9996900 
SSBP3	 0.9996800 
KIAA2022	 0.9996800 
ASH2L	 0.9996800 
ACTN2	 0.9996800 
MSN	 0.9996700 
CFLAR	 0.9996700 
EEF1G	 0.9996700 
DYRK1A	 0.9996700 
TTBK1	 0.9996700 
WTAP	 0.9996600 
CTDSPL2	 0.9996600 
WWP1	 0.9996600 
CELF2	 0.9996500 
SHROOM4	 0.9996500 
ZNF827	 0.9996500 
YLPM1	 0.9996500 
MLLT3	 0.9996400 
DDX6	 0.9996400 
NCDN	 0.9996400 
DCLK1	 0.9996400 
EPS15L1	 0.9996400 
ARHGAP29	 0.9996400 
PIK3CB	 0.9996400 
NRXN1	 0.9996400 
ZRSR2	 0.9996300 
PRPF40B	 0.9996300 
CCNA2	 0.9996200 
INO80D	 0.9996200 
SCFD1	 0.9996200 
SCML2	 0.9996100 
SNRK	 0.9996100 
IRF6	 0.9996100 
PTBP1	 0.9996100 
MTM1	 0.9996100 
SNW1	 0.9996100 
HERC4	 0.9996100 
U2AF2	 0.9996000 
DCAF8	 0.9996000 
CUL3	 0.9996000 
CSTF2	 0.9995900 
NR4A2	 0.9995900 
NFIA	 0.9995900 
MTMR4	 0.9995900 
AKT3	 0.9995800 
RNF220	 0.9995800 
ZNF536	 0.9995800 
STRBP	 0.9995800 
SAMD4A	 0.9995800 
PPP4R1	 0.9995800 
MAPKAPK2	 0.9995700 
GATAD2A	 0.9995700 
BRD2	 0.9995700 
LNPEP	 0.9995700 
CLOCK	 0.9995700 
FNIP1	 0.9995700 
PHF1	 0.9995600 
STXBP5	 0.9995600 
LAS1L	 0.9995500 
THOC1	 0.9995500 
SOS2	 0.9995500 
TENM3	 0.9995500 
DACH1	 0.9995400 
TBX5	 0.9995400 
G3BP2	 0.9995400 
DLG4	 0.9995400 
HSPA4	 0.9995400 
FAM208A	 0.9995400 
PORCN	 0.9995300 
PTPN2	 0.9995300 
NELL2	 0.9995200 
INPP4A	 0.9995200 
MEIS1	 0.9995100 
PLXNA1	 0.9995100 
SERBP1	 0.9995000 
TFDP2	 0.9995000 
TOX3	 0.9995000 
COPS3	 0.9994900 
ZRANB2	 0.9994900 
ZBTB38	 0.9994900 
C17orf85	 0.9994900 
NOL4	 0.9994900 
FBXW7	 0.9994900 
BRD1	 0.9994900 
RUSC2	 0.9994900 
JPH4	 0.9994800 
RELA	 0.9994800 
DLC1	 0.9994800 
DLG5	 0.9994800 
RBM22	 0.9994700 
CSNK1G3	 0.9994700 
SMARCD1	 0.9994700 
CDK17	 0.9994700 
HGF	 0.9994700 
SHOC2	 0.9994600 
PHF19	 0.9994600 
POLR1B	 0.9994600 
PSMC1	 0.9994500 
ATP5A1	 0.9994500 
ATP2B3	 0.9994500 
ATP2A2	 0.9994500 
FBXO41	 0.9994400 
YTHDF2	 0.9994300 
RNF8	 0.9994300 
SF1	 0.9994300 
PAPD5	 0.9994300 
MAGI2	 0.9994300 
NCSTN	 0.9994200 
NAP1L1	 0.9994100 
CSNK2A2	 0.9994000 
LMNA	 0.9994000 
KPNA6	 0.9994000 
SYNCRIP	 0.9993900 
SPAST	 0.9993900 
BCL9L	 0.9993900 
SFMBT2	 0.9993900 
SCUBE3	 0.9993900 
MEIS2	 0.9993800 
SVOP	 0.9993800 
PPP5C	 0.9993800 
PRKG1	 0.9993800 
PHC1	 0.9993800 
LENG8	 0.9993800 
MBD6	 0.9993700 
LIMK1	 0.9993700 
ZMIZ1	 0.9993700 
MTMR3	 0.9993700 
PODXL2	 0.9993600 
BRINP2	 0.9993600 
SCAI	 0.9993600 
HNRNPR	 0.9993500 
PAPD7	 0.9993400 
XKR6	 0.9993400 
ESRP1	 0.9993400 
AUTS2	 0.9993400 
NRXN2	 0.9993400 
AGPAT3	 0.9993300 
TKTL1	 0.9993300 
ING3	 0.9993300 
IGF2BP1	 0.9993300 
SBF1	 0.9993300 
ERCC6L	 0.9993200 
CDKL5	 0.9993200 
NDC1	 0.9993200 
GRID1	 0.9993100 
PRPF4	 0.9993000 
FUS	 0.9993000 
LONP1	 0.9993000 
ZBTB44	 0.9992900 
EED	 0.9992900 
GRAMD1B	 0.9992900 
VPS54	 0.9992900 
MAOA	 0.9992800 
CCT5	 0.9992800 
GNL1	 0.9992800 
UHRF2	 0.9992800 
ADCY5	 0.9992800 
PHLPP1	 0.9992700 
CSNK1E	 0.9992600 
SNRNP70	 0.9992600 
NCOA5	 0.9992600 
LCK	 0.9992600 
STXBP5L	 0.9992600 
COPS5	 0.9992500 
NRG2	 0.9992500 
SARS	 0.9992500 
TRIM46	 0.9992500 
Sep-07	 0.9992400 
DIP2B	 0.9992400 
HSP90AB1	 0.9992300 
SPOP	 0.9992200 
NRF1	 0.9992200 
TBC1D10B	 0.9992200 
TLE1	 0.9992200 
MDGA2	 0.9992200 
AEBP2	 0.9992100 
GNB1	 0.9992000 
HOMER1	 0.9992000 
ESR1	 0.9992000 
AP2M1	 0.9991900 
UBE2Q1	 0.9991900 
KCNH3	 0.9991900 
CBLL1	 0.9991800 
YAP1	 0.9991800 
DAAM1	 0.9991800 
CAMTA2	 0.9991800 
NYAP1	 0.9991700 
DNM1	 0.9991700 
DKC1	 0.9991600 
TTYH3	 0.9991600 
STK39	 0.9991600 
GRIA2	 0.9991600 
SMARCE1	 0.9991500 
DAB1	 0.9991500 
WDTC1	 0.9991500 
ATRNL1	 0.9991500 
CCNC	 0.9991400 
LGI1	 0.9991400 
ZNF644	 0.9991400 
NCOA6	 0.9991300 
PPP1CB	 0.9991200 
ASIC2	 0.9991200 
XKR4	 0.9991200 
TPP2	 0.9991200 
ERBB4	 0.9991200 
HNRNPA1	 0.9991100 
HPN	 0.9991100 
ACTR3B	 0.9991100 
FAF2	 0.9991100 
CSNK1G1	 0.9991100 
PLRG1	 0.9991100 
EFHC2	 0.9991000 
CAMK2G	 0.9991000 
RPS6KA5	 0.9990900 
KLHDC3	 0.9990800 
PRMT1	 0.9990700 
ZBTB16	 0.9990700 
FAM169A	 0.9990700 
TMEM132D	 0.9990700 
TGFB2	 0.9990500 
TBX18	 0.9990500 
RSRC2	 0.9990500 
PABPC4	 0.9990500 
PDE8B	 0.9990500 
MTPAP	 0.9990400 
CYBB	 0.9990400 
TAF5L	 0.9990400 
PPME1	 0.9990400 
XRCC6	 0.9990400 
TOPORS	 0.9990400 
MAOB	 0.9990300 
NFIX	 0.9990300 
CCT4	 0.9990300 
EXOC8	 0.9990200 
RAE1	 0.9990200 
RBFOX2	 0.9990200 
RUVBL1	 0.9990200 
NUMBL	 0.9990200 
FBXL17	 0.9990100 
WAS	 0.9990100 
SKI	 0.9990100 
PSMD13	 0.9990100 
TBR1	 0.9990100 
GCM1	 0.9990000 
TM9SF4	 0.9990000 
HMGXB3	 0.9990000 
SH3KBP1	 0.9989900 
ZNF280C	 0.9989900 
CHM	 0.9989900 
CPEB1	 0.9989900 
FAM160B1	 0.9989800 
ADCY2	 0.9989800 
YBX2	 0.9989600 
AHSA1	 0.9989600 
ABCD1	 0.9989600 
ACTR2	 0.9989600 
PICALM	 0.9989600 
GRM7	 0.9989600 
STT3B	 0.9989600 
SRP54	 0.9989500 
FAF1	 0.9989500 
CLCN4	 0.9989300 
DNAJC11	 0.9989300 
FAM135A	 0.9989300 
SERPINC1	 0.9989200 
ATXN7L3	 0.9989200 
RIC8B	 0.9989200 
NR2C2	 0.9989200 
WDR1	 0.9989200 
MAN1A2	 0.9989200 
NUFIP2	 0.9989100 
CRTC2	 0.9989100 
ARHGEF9	 0.9989000 
MSL1	 0.9989000 
B4GALT5	 0.9988900 
ETS2	 0.9988800 
PACSIN1	 0.9988700 
DPYSL3	 0.9988700 
COPS4	 0.9988600 
IL1RAPL1	 0.9988600 
LYN	 0.9988600 
ZRANB1	 0.9988500 
JADE1	 0.9988500 
POU2F2	 0.9988400 
PAIP1	 0.9988400 
UBQLN1	 0.9988400 
PROX1	 0.9988400 
ATXN7L1	 0.9988400 
PTBP2	 0.9988300 
ELFN1	 0.9988200 
ATP1B1	 0.9988100 
SMAD4	 0.9988100 
ADD3	 0.9988000 
CALD1	 0.9987900 
FBXO38	 0.9987900 
FBXW2	 0.9987700 
LEMD3	 0.9987700 
PA2G4	 0.9987600 
TMEM132B	 0.9987600 
PRPF39	 0.9987500 
DLGAP1	 0.9987500 
PHF20	 0.9987500 
TTBK2	 0.9987500 
CPSF7	 0.9987300 
GANAB	 0.9987300 
GRM5	 0.9987200 
TOX	 0.9986900 
PAX8	 0.9986900 
TRAF3	 0.9986900 
GRIA1	 0.9986900 
GDA	 0.9986700 
HCN4	 0.9986700 
NTNG2	 0.9986600 
WIZ	 0.9986500 
NR2E1	 0.9986400 
HSPA8	 0.9986300 
BMPR1B	 0.9986300 
ARHGAP5	 0.9986200 
NFIB	 0.9986100 
HMGCR	 0.9986100 
IKZF1	 0.9986000 
ENG	 0.9985800 
MIER3	 0.9985600 
JPH3	 0.9985500 
KIRREL	 0.9985500 
OSBP	 0.9985500 
FBXL5	 0.9985400 
CCT2	 0.9985300 
PCSK2	 0.9985300 
RBPJ	 0.9985300 
RXRA	 0.9985200 
UBA2	 0.9985100 
RABEP1	 0.9985100 
MYO16	 0.9985100 
EPHB1	 0.9985000 
SLC4A8	 0.9984900 
MAT2A	 0.9984600 
CPEB3	 0.9984600 
FOXJ2	 0.9984600 
TXLNG	 0.9984500 
ARHGAP6	 0.9984500 
CAMK2A	 0.9984500 
FCHO1	 0.9984500 
SRGAP1	 0.9984500 
CELF5	 0.9984400 
RBM14	 0.9984300 
ZNF384	 0.9984200 
ZNF618	 0.9984200 
TOMM70A	 0.9984100 
GRIK2	 0.9984100 
ATF7	 0.9984000 
SMAD5	 0.9983800 
PCDH1	 0.9983800 
ZC3H12C	 0.9983800 
PIP4K2B	 0.9983700 
GNB2L1	 0.9983600 
REL	 0.9983600 
ZYG11B	 0.9983600 
PPP4R2	 0.9983500 
EIF4A2	 0.9983500 
IL21R	 0.9983500 
ZC3H12B	 0.9983500 
RBL2	 0.9983500 
PPM1A	 0.9983400 
SLC9A6	 0.9983300 
ZFX	 0.9983100 
MAGED1	 0.9983100 
NTRK3	 0.9983000 
AP2B1	 0.9983000 
GNAL	 0.9982900 
CAPZA2	 0.9982800 
SIM1	 0.9982800 
AP1B1	 0.9982800 
ACHE	 0.9982700 
DDX4	 0.9982600 
FKBP8	 0.9982500 
SOX30	 0.9982500 
GMPS	 0.9982500 
CBLB	 0.9982500 
HMGCS1	 0.9982400 
ELL2	 0.9982400 
MAPK8	 0.9982300 
HSPH1	 0.9982200 
CNOT6L	 0.9982100 
GPC3	 0.9982000 
ZBTB2	 0.9982000 
RAB11FIP3	 0.9982000 
ATAD2	 0.9982000 
DDI2	 0.9981900 
GPS1	 0.9981900 
SCAF1	 0.9981900 
KPNA1	 0.9981800 
CELF4	 0.9981700 
RABL6	 0.9981700 
NPM1	 0.9981600 
AGAP2	 0.9981600 
FADS2	 0.9981500 
ZNF865	 0.9981400 
CORO1C	 0.9981300 
NFATC3	 0.9981300 
GABPA	 0.9981200 
PPP1R13B	 0.9981100 
PLXNC1	 0.9981100 
BCAR1	 0.9980800 
SOCS7	 0.9980700 
SRSF11	 0.9980600 
HECTD2	 0.9980600 
HMBOX1	 0.9980500 
RPGR	 0.9980400 
MEPCE	 0.9980400 
BACH2	 0.9980300 
RASIP1	 0.9980300 
SESTD1	 0.9980200 
MYC	 0.9980100 
LRP12	 0.9979900 
PAX5	 0.9979800 
ATP6V0A1	 0.9979700 
CCNJ	 0.9979600 
DNAJA2	 0.9979600 
AIFM1	 0.9979500 
KBTBD2	 0.9979500 
KAL1	 0.9979300 
ANKRD13C	 0.9979300 
GIT2	 0.9979300 
DPP8	 0.9979100 
PAPOLG	 0.9979000 
LEF1	 0.9978900 
LRRC4	 0.9978700 
TAOK1	 0.9978700 
RBFOX3	 0.9978500 
PHF8	 0.9978500 
SLTM	 0.9978500 
PHF6	 0.9978400 
MORC4	 0.9978300 
BTBD18	 0.9978200 
SLC6A8	 0.9977800 
ZBTB21	 0.9977800 
SSBP2	 0.9977700 
MARK4	 0.9977700 
RPL5	 0.9977600 
F9	 0.9977600 
POLD3	 0.9977600 
PHF23	 0.9977400 
BRD7	 0.9977400 
SOX9	 0.9977200 
FMN2	 0.9977200 
LIN9	 0.9977100 
ARPC2	 0.9976900 
ACE2	 0.9976900 
DEF6	 0.9976800 
MKL1	 0.9976800 
ITGB8	 0.9976700 
DAPK1	 0.9976700 
MRC1L1	 0.9976500 
NACC1	 0.9976300 
CADM4	 0.9976200 
EVL	 0.9976100 
MTMR1	 0.9976000 
NFE2L1	 0.9975900 
SWT1	 0.9975900 
CSNK1A1	 0.9975800 
SLC6A3	 0.9975800 
WASF1	 0.9975700 
TMEM57	 0.9975700 
IQGAP1	 0.9975400 
ZNF654	 0.9975300 
MBTPS2	 0.9975200 
DYRK2	 0.9975100 
ADCY1	 0.9974700 
C7orf60	 0.9974600 
L3MBTL3	 0.9974400 
RNF2	 0.9974300 
HTATSF1	 0.9974000 
MNT	 0.9973900 
TRAF6	 0.9973900 
NKAP	 0.9973500 
HNRNPA2B1	 0.9973200 
EXT1	 0.9973200 
TFAP4	 0.9973100 
RGAG1	 0.9973100 
TXLNA	 0.9973100 
FGFR2	 0.9973100 
KCNMA1	 0.9973100 
TSHZ1	 0.9973000 
PPARGC1A	 0.9973000 
TP63	 0.9972800 
OGDH	 0.9972800 
IWS1	 0.9972700 
FRYL	 0.9972700 
PSMD4	 0.9972600 
FOXO1	 0.9972500 
NXN	 0.9972500 
DDX39B	 0.9972500 
FRMD5	 0.9972400 
RFX1	 0.9972400 
SLC4A4	 0.9972200 
FRS2	 0.9972100 
SP2	 0.9972100 
PTK7	 0.9972100 
HSP90B1	 0.9972000 
RXRB	 0.9971900 
PIAS2	 0.9971800 
OTUD5	 0.9971700 
MBD1	 0.9971700 
RPS6KA4	 0.9971500 
KLF4	 0.9971400 
PSME3	 0.9971400 
PCGF1	 0.9971300 
PRKAR2B	 0.9971300 
LRCH2	 0.9971300 
XPOT	 0.9971100 
ZFHX2	 0.9971100 
SMARCB1	 0.9971000 
GATA6	 0.9970900 
MAP2K4	 0.9970900 
SLC38A2	 0.9970900 
ADAM23	 0.9970900 
MEF2D	 0.9970500 
DBN1	 0.9970500 
PRR14L	 0.9970500 
ADRM1	 0.9970400 
YTHDF3	 0.9970400 
ST7	 0.9970300 
EYA3	 0.9970200 
RAD21	 0.9970100 
MAPK1	 0.9969800 
INTS2	 0.9969800 
EBF1	 0.9969700 
SRPK2	 0.9969700 
CAMKV	 0.9969600 
TP73	 0.9969600 
KIAA1211L	 0.9969400 
PDZD2	 0.9969400 
FBXO32	 0.9969200 
PRKAG2	 0.9969200 
SRC	 0.9969100 
USP1	 0.9969100 
FBXL20	 0.9969100 
NTN1	 0.9968700 
PHACTR3	 0.9968700 
CNOT7	 0.9968600 
TRIM27	 0.9968500 
HNRNPL	 0.9968500 
SSH2	 0.9968400 
GRHL2	 0.9968300 
OLFM1	 0.9967900 
PUF60	 0.9967700 
THRB	 0.9967600 
SLC44A1	 0.9967600 
GLA	 0.9967500 
CDC27	 0.9967500 
CREB1	 0.9967300 
CEP170B	 0.9967100 
HIC2	 0.9966800 
PSIP1	 0.9966800 
KDM1A	 0.9966700 
AMOT	 0.9966600 
MSL3	 0.9966500 
ACTL6A	 0.9966500 
NRG1	 0.9966500 
PTPN4	 0.9966300 
P4HB	 0.9966200 
PSMC6	 0.9966200 
NKRF	 0.9966100 
SMAD2	 0.9966100 
ARHGAP26	 0.9966100 
SART3	 0.9966100 
ZBTB18	 0.9965800 
SPPL3	 0.9965600 
DCTN2	 0.9965300 
TSKS	 0.9965200 
SIK2	 0.9965100 
PIK3C2B	 0.9965100 
ILF2	 0.9965000 
WT1	 0.9964800 
ROR1	 0.9964500 
RAPGEF6	 0.9964400 
IDS	 0.9964000 
YEATS2	 0.9963900 
UFD1L	 0.9963800 
MTMR12	 0.9963800 
TBX21	 0.9963600 
CENPB	 0.9963400 
CSF1	 0.9963400 
SLC8A2	 0.9963300 
FANCB	 0.9963100 
RAD23B	 0.9963000 
DENND4A	 0.9962700 
RPL7	 0.9962600 
STK40	 0.9962400 
ZNF496	 0.9962400 
ZNF281	 0.9962400 
NOVA1	 0.9962100 
HNRNPD	 0.9962100 
CAMK1D	 0.9962000 
LRRC8B	 0.9961900 
PCBP2	 0.9961700 
LZTS3	 0.9961600 
SLC7A3	 0.9961400 
KCNB2	 0.9961300 
RP11-152F13.10	 0.9961000 
ADD2	 0.9961000 
PDIA3	 0.9960800 
EML1	 0.9960800 
TRIP13	 0.9960600 
TRIM2	 0.9960300 
PABPC1	 0.9960100 
ETF1	 0.9960000 
PATZ1	 0.9959800 
GABRA2	 0.9959800 
FOXJ3	 0.9959800 
SET	 0.9959700 
PTGS2	 0.9959700 
KCNH2	 0.9959300 
GTF2I	 0.9959200 
HUNK	 0.9958900 
ALAS2	 0.9958600 
CBFA2T2	 0.9958500 
SSRP1	 0.9958500 
PACS2	 0.9958300 
HERPUD1	 0.9958200 
ARNT	 0.9958100 
Sep-09	 0.9957900 
NAA15	 0.9957800 
CSNK1D	 0.9957700 
AFF2	 0.9957700 
QRICH1	 0.9957600 
CCNL1	 0.9957500 
SARNP	 0.9957400 
GLUL	 0.9957000 
SLC8A1	 0.9957000 
SUGP1	 0.9956800 
APPBP2	 0.9956700 
RBBP4	 0.9956500 
MCMBP	 0.9956500 
PLCG2	 0.9956200 
EEF1A2	 0.9955800 
GNL3L	 0.9955800 
RBM15B	 0.9955700 
TMEM108	 0.9955500 
GPKOW	 0.9955300 
NASP	 0.9955300 
MAP2K7	 0.9955200 
LRCH1	 0.9955200 
NMT1	 0.9955000 
PRICKLE2	 0.9954400 
HNRNPA3	 0.9954300 
TTYH1	 0.9953900 
MAGED2	 0.9953800 
TCF7L2	 0.9953700 
PLAG1	 0.9953200 
PBX2	 0.9953200 
ZNF704	 0.9953200 
CCT6A	 0.9953200 
LSM14B	 0.9953000 
ADAM17	 0.9952800 
TCP1	 0.9952700 
PBX1	 0.9952700 
MMP14	 0.9952200 
CNNM2	 0.9952100 
DCAF8	 0.9952100 
PSMD6	 0.9951800 
ELAVL2	 0.9951400 
LPCAT3	 0.9950800 
CDYL	 0.9950400 
CBX2	 0.9950300 
FBXO42	 0.9950300 
MICAL3	 0.9949900 
PPARD	 0.9949700 
C20orf112	 0.9949600 
GMEB2	 0.9949500 
PPP2R2A	 0.9949500 
PUM2	 0.9949200 
TNFRSF1A	 0.9949000 
PPP6R3	 0.9948700 
RPL7A	 0.9948500 
AZIN1	 0.9948500 
NR2F1	 0.9948200 
ELF2	 0.9948200 
CDK16	 0.9948000 
RARG	 0.9947800 
MSI2	 0.9947800 
LEPR	 0.9947500 
TRIM39	 0.9947400 
RBM15	 0.9947400 
CLUH	 0.9947400 
GDI1	 0.9947100 
AJAP1	 0.9946900 
MAP4K5	 0.9946900 
ST18	 0.9945900 
PPP1R7	 0.9945800 
VDAC3	 0.9945400 
NFKBIA	 0.9945200 
DAZL	 0.9944900 
DDX1	 0.9944900 
PPP1R37	 0.9944800 
DCC	 0.9944800 
BHLHE40	 0.9944400 
ARNTL	 0.9944400 
BAP1	 0.9944300 
DIAPH2	 0.9944300 
NISCH	 0.9944300 
IVNS1ABP	 0.9944200 
RPL3	 0.9944100 
GTF3C2	 0.9944000 
TRIM8	 0.9943800 
KIAA1429	 0.9943800 
DCUN1D5	 0.9943200 
AHCYL1	 0.9942900 
KIF5B	 0.9942700 
GRIK5	 0.9942500 
FOXP3	 0.9942400 
VEZF1	 0.9942300 
KHDRBS1	 0.9942300 
KLHL15	 0.9942200 
MKRN1	 0.9942100 
YTHDF1	 0.9942000 
DCAF15	 0.9942000 
CACNG3	 0.9941700 
FBXO33	 0.9941700 
MFN2	 0.9941500 
LINGO1	 0.9941300 
USP10	 0.9941100 
SLC2A1	 0.9941000 
TMEM259	 0.9940800 
SH3GLB1	 0.9940700 
ZBTB1	 0.9940700 
FYN	 0.9940600 
CHUK	 0.9940300 
ERBB2IP	 0.9940200 
PKNOX1	 0.9940100 
RELB	 0.9940000 
ARRB1	 0.9939400 
NRIP1	 0.9939400 
DLG1	 0.9939300 
MEMO1	 0.9939000 
ITPK1	 0.9938900 
BANP	 0.9938800 
YY1	 0.9938000 
PSMA5	 0.9937600 
STRN4	 0.9937600 
ZCCHC2	 0.9937600 
DPYSL2	 0.9937500 
PDGFC	 0.9937400 
ARIH2	 0.9937400 
TEAD3	 0.9936200 
SENP1	 0.9935800 
SMAP1	 0.9935700 
MSI1	 0.9935700 
SLC9A7	 0.9935200 
CEPT1	 0.9935100 
NONO	 0.9935000 
MPPED2	 0.9934900 
GABRD	 0.9934500 
NKD1	 0.9934400 
STK11	 0.9934000 
MORF4L1	 0.9933900 
FAM193B	 0.9933000 
KCTD16	 0.9932900 
TBX2	 0.9932900 
RPL6	 0.9932600 
AKAP4	 0.9932300 
FMNL2	 0.9932000 
FBL	 0.9931900 
EPB41L2	 0.9931800 
ULK1	 0.9931800 
E2F7	 0.9931700 
TRA2B	 0.9931200 
CDC42BPA	 0.9930900 
RC3H1	 0.9930900 
GRM4	 0.9930700 
NPTN	 0.9930400 
AC005358.1	 0.9930300 
RLIM	 0.9930100 
DBF4	 0.9929600 
GRHL3	 0.9929200 
SLC7A1	 0.9929100 
SP4	 0.9928800 
ZNF319	 0.9928500 
AGFG1	 0.9927600 
NRK	 0.9927400 
WDR18	 0.9927100 
CBX8	 0.9927000 
SLC39A10	 0.9927000 
NLGN4X	 0.9926700 
CTPS1	 0.9925900 
HSPD1	 0.9925700 
PHF3	 0.9925600 
TESK1	 0.9925500 
CTDSP1	 0.9925400 
FTSJ1	 0.9925400 
CHRM3	 0.9925300 
USF2	 0.9925300 
PITPNC1	 0.9925200 
CMTR1	 0.9925200 
DHX37	 0.9925200 
BRINP1	 0.9925100 
DLGAP4	 0.9924800 
CLCN5	 0.9924200 
TERF2	 0.9923700 
PLXNB2	 0.9923400 
CPE	 0.9923300 
TLN2	 0.9923100 
HNRNPH3	 0.9922100 
TOMM40	 0.9921800 
RAPGEF4	 0.9921800 
SYN1	 0.9921600 
SIPA1L2	 0.9921500 
BHLHE41	 0.9921200 
CDK1	 0.9920600 
TFAP2D	 0.9919900 
RAB11FIP4	 0.9919900 
MAP7D1	 0.9919900 
CHAMP1	 0.9919700 
SKIDA1	 0.9919300 
IKBKB	 0.9919200 
CUL9	 0.9919100 
REST	 0.9918600 
SF3B4	 0.9917600 
CDC23	 0.9917500 
PKNOX2	 0.9917400 
NEGR1	 0.9917300 
CRMP1	 0.9917300 
CDH2	 0.9917100 
CNTNAP5	 0.9916700 
SOX10	 0.9916600 
EDNRA	 0.9915800 
ATP6V1B2	 0.9915400 
KIF3C	 0.9915300 
IL2RG	 0.9915200 
RAB11A	 0.9915100 
WDR45	 0.9914500 
C11orf84	 0.9914200 
ARNT2	 0.9914200 
CSNK1G2	 0.9913800 
GMDS	 0.9913200 
ATF2	 0.9913100 
AMMECR1L	 0.9913000 
MAPRE1	 0.9912900 
TCFL5	 0.9912800 
AHCYL2	 0.9912700 
RAI14	 0.9912200 
LMX1A	 0.9911400 
KCNJ3	 0.9910800 
ERP44	 0.9910600 
RP11-159G9.5	 0.9910500 
MOSPD2	 0.9910500 
DNAJC2	 0.9910200 
KCNN2	 0.9909900 
DENND4B	 0.9909800 
UCHL1	 0.9909500 
TNRC18	 0.9909300 
FAM131B	 0.9909200 
IRF1	 0.9909000 
TOP2A	 0.9908600 
ATP6AP1	 0.9907900 
ZNF770	 0.9907700 
ZBTB10	 0.9906700 
GALNT13	 0.9906600 
ARID3A	 0.9906500 
STIM2	 0.9906000 
CHRM1	 0.9905900 
PPP2R4	 0.9905700 
TSHZ3	 0.9905300 
PSAP	 0.9905100 
SATB1	 0.9905100 
DPF1	 0.9904900 
RAB14	 0.9904700 
TERT	 0.9904600 
GTF2A1	 0.9903800 
IRS2	 0.9903200 
ERN1	 0.9902700 
DKFZP761J1410	 0.9902500 
IRF2BP1	 0.9902400 
TFAP2B	 0.9902300 
FAM160A2	 0.9902300 
RIMS1	 0.9902000 
HAS2	 0.9901300 
PSPC1	 0.9901300 
GCLM	 0.9901100 
DNAJC7	 0.9900700 
RBM4	 0.9900500 
TMEM201	 0.9900400 
RPS8	 0.9900300 
ZNF710	 0.9900300 
HS6ST3	 0.9900100 
PTPRZ1	 0.9899700 
U2AF1	 0.9899000 
SLC6A6	 0.9898700 
SNRPA1	 0.9898400 
GTF2H1	 0.9898200 
KAT2B	 0.9897500 
NR2F2	 0.9897200 
KCND3	 0.9897200 
ERF	 0.9896800 
TFAP2A	 0.9896400 
GNAO1	 0.9896300 
GPM6A	 0.9896200 
ANP32A	 0.9896100 
NR5A1	 0.9896000 
SUV39H1	 0.9895700 
KCNC1	 0.9895700 
RBM20	 0.9895400 
ATG4A	 0.9895300 
UVRAG	 0.9894200 
FLI1	 0.9894000 
ATP13A1	 0.9893900 
GK	 0.9893700 
LARGE	 0.9893400 
MLXIP	 0.9893200 
ERC2	 0.9893100 
PPP2CA	 0.9893000 
TRIM3	 0.9893000 
