Row.names	ens_gene	ext_gene	chromosome_name	start_position	end_position	strand	logFC	logCPM	PValue	FDR
ENSG00000104643	ENSG00000104643	MTMR9	8	11284416	11328146	1	6.41236121747074	6.27970924935058	5.07328919352811e-06	0.000436860666837471
ENSG00000120942	ENSG00000120942	UBIAD1	1	11273206	11296049	1	11.6426143976314	5.71765775655513	5.03766723196217e-06	0.000436860666837471
ENSG00000129696	ENSG00000129696	TTI2	8	33473386	33513601	-1	5.09896772430168	4.70175826168539	5.04451165995063e-06	0.000436860666837471
ENSG00000196757	ENSG00000196757	ZNF700	19	11925068	11950773	1	12.1950565598993	4.95246504782944	5.05807695246341e-06	0.000436860666837471
ENSG00000100124	ENSG00000100124	ANKRD54	22	37830855	37849327	-1	7.36687107073481	5.43437598044169	5.24184266339435e-06	0.000442115827101779
ENSG00000114904	ENSG00000114904	NEK4	3	52708449	52770949	-1	8.58322237925334	3.17985226869896	5.19041472375368e-06	0.000442115827101779
ENSG00000168067	ENSG00000168067	MAP4K2	11	64784914	64803241	-1	3.08701996021835	1.75940774780184	5.24071267847763e-06	0.000442115827101779
ENSG00000240403	ENSG00000240403	KIR3DL2	19	54850443	54867207	1	13.5550144467449	6.49177504356102	5.20107843863438e-06	0.000442115827101779
ENSG00000099817	ENSG00000099817	POLR2E	19	1086579	1095380	-1	-10.7226922114289	6.40862692732449	5.29465836062002e-06	0.000444292071719987
ENSG00000143420	ENSG00000143420	ENSA	1	150600851	150629612	-1	-5.25908395046684	5.81566025529642	5.33702614957411e-06	0.000445573954731195
ENSG00000115355	ENSG00000115355	CCDC88A	2	55287842	55419921	-1	9.461206800705	4.76273216228172	5.57322314798218e-06	0.000462943439974055
ENSG00000081377	ENSG00000081377	CDC14B	9	96490241	96619830	-1	3.78812703525497	2.07445123558721	5.8251383278127e-06	0.000478289706916217
ENSG00000182923	ENSG00000182923	CEP63	3	134485743	134575017	1	11.0741759556755	4.84278915203141	5.84521378307044e-06	0.000478289706916217
ENSG00000279529	ENSG00000279529	CTD-3222D19.8	19	16572624	16575340	1	10.5165083419486	3.49038905417484	5.80689282236914e-06	0.000478289706916217
ENSG00000145041	ENSG00000145041	VPRBP	3	51395867	51500002	-1	9.35162355434597	3.80998418756879	6.11669682097189e-06	0.000498026300071905
ENSG00000164342	ENSG00000164342	TLR3	4	186069152	186088069	1	2.74460357366286	0.822626958900759	6.14859426411979e-06	0.000498157289960484
ENSG00000147164	ENSG00000147164	SNX12	X	71056332	71073426	-1	11.7006967507215	4.47031715513927	6.21093088390156e-06	0.000498298440231848
ENSG00000213185	ENSG00000213185	FAM24B	10	122849078	122879641	-1	12.0864940007303	4.84457481569649	6.19251782033741e-06	0.000498298440231848
ENSG00000141526	ENSG00000141526	SLC16A3	17	82228397	82261129	1	4.2273616801259	1.15952605091275	6.32339044479588e-06	0.000504858265269698
ENSG00000221883	ENSG00000221883	ARIH2OS	3	48917788	48919385	-1	6.34762883666313	3.69667151475125	6.39924532280162e-06	0.00050600186453903
ENSG00000228463	ENSG00000228463	AP006222.2	1	257864	297502	-1	4.79788281522728	1.37631717865806	6.38312046171073e-06	0.00050600186453903
ENSG00000135801	ENSG00000135801	TAF5L	1	229593111	229626047	-1	11.8155490520082	4.65643725281777	6.80796316726506e-06	0.00053574435508138
ENSG00000096070	ENSG00000096070	BRPF3	6	36196744	36232790	1	10.1489890133467	2.9620090768364	7.15944778474363e-06	0.000537677797788486
ENSG00000130518	ENSG00000130518	KIAA1683	19	18257097	18274509	-1	6.88177558877731	3.81122391811488	7.03168801074419e-06	0.000537677797788486
ENSG00000136541	ENSG00000136541	ERMN	2	157318625	157327713	-1	11.6007584394096	4.36758909484755	7.04635503682857e-06	0.000537677797788486
ENSG00000180881	ENSG00000180881	CAPS2	12	75275979	75390928	-1	9.67377742766064	2.89386646214006	7.15836800222414e-06	0.000537677797788486
ENSG00000185163	ENSG00000185163	DDX51	12	132136594	132144335	-1	3.44638560181808	2.67081378421619	7.00784148368302e-06	0.000537677797788486
ENSG00000205885	ENSG00000205885	C1RL-AS1	12	7108052	7122501	1	8.07839118133217	4.31119564986052	7.11211293249051e-06	0.000537677797788486
ENSG00000210077	ENSG00000210077	MT-TV	MT	1602	1670	1	-3.42828996952167	-0.446539648152793	6.93124924343183e-06	0.000537677797788486
ENSG00000227372	ENSG00000227372	TP73-AS1	1	3735601	3747336	-1	8.01119012502605	4.19774178650041	7.05152426596473e-06	0.000537677797788486
ENSG00000256294	ENSG00000256294	ZNF225	19	44112181	44134816	1	10.0491719443735	4.17262138206441	7.0789342477849e-06	0.000537677797788486
ENSG00000279522	ENSG00000279522	CTC-487M23.6	5	112894933	112896531	1	6.48873482732298	2.62838632497459	7.04438742626593e-06	0.000537677797788486
ENSG00000103494	ENSG00000103494	RPGRIP1L	16	53597683	53703938	-1	4.47243892444989	1.59292166323319	7.30939301296815e-06	0.000538182856584767
ENSG00000111252	ENSG00000111252	SH2B3	12	111405948	111451623	1	11.4150122348774	5.21605078759168	7.3208495435863e-06	0.000538182856584767
ENSG00000146587	ENSG00000146587	RBAK	7	5045821	5069488	1	8.69787501154523	1.63683920479498	7.23021485974037e-06	0.000538182856584767
ENSG00000149476	ENSG00000149476	TKFC	11	61333210	61353295	1	7.67146587566848	1.84673260219753	7.36250639822293e-06	0.000538182856584767
ENSG00000153029	ENSG00000153029	MR1	1	181033425	181061938	1	-7.37061539170998	5.68381111090192	7.35525380530527e-06	0.000538182856584767
ENSG00000187051	ENSG00000187051	RPS19BP1	22	39529093	39532855	-1	-11.9696399484262	5.55999861603301	7.30229671637781e-06	0.000538182856584767
ENSG00000183938	ENSG00000183938	TRBV21OR9-2	9	33629121	33629586	1	-4.63773948039155	-0.615769882965194	7.5372861179951e-06	0.000548520994613564
ENSG00000266173	ENSG00000266173	STRADA	17	63702832	63741970	-1	11.8021229301213	4.6335856148907	7.67083144690827e-06	0.000555780461706169
ENSG00000115204	ENSG00000115204	MPV17	2	27309492	27325680	-1	-12.2668118733085	6.96246695609306	7.92229769800187e-06	0.000570830410378984
ENSG00000197872	ENSG00000197872	FAM49A	2	16549459	16666331	-1	13.5565439128466	6.49464015045983	7.98267127057617e-06	0.000570830410378984
ENSG00000211753	ENSG00000211753	TRBV28	7	142720660	142721160	1	10.8476989495387	3.63412579259544	7.9503250431469e-06	0.000570830410378984
ENSG00000163050	ENSG00000163050	ADCK3	1	226897536	226987545	1	7.32760785267891	3.93118118863703	8.18483072917319e-06	0.000582752861483599
ENSG00000148331	ENSG00000148331	ASB6	9	129634604	129642169	-1	7.12714787374181	5.67344274589398	8.43672239957397e-06	0.000592986210708517
ENSG00000162747	ENSG00000162747	FCGR3B	1	161623196	161631963	-1	6.56089343853155	0.0346387956598071	8.43057542731282e-06	0.000592986210708517
ENSG00000188305	ENSG00000188305	C19orf35	19	2274622	2282176	-1	4.52031084156216	0.409783129760695	8.37014176554055e-06	0.000592986210708517
ENSG00000000938	ENSG00000000938	FGR	1	27612064	27635277	-1	12.6731210127377	6.67978358971643	8.66409452672801e-06	0.000601344377143354
ENSG00000009950	ENSG00000009950	MLXIPL	7	73593194	73624543	-1	2.27447670069622	2.53361956116502	8.66532604018818e-06	0.000601344377143354
ENSG00000283063	ENSG00000283063	TRBV6-2	7	142349152	142349664	1	12.3414110064669	6.33218027548699	8.65638177595486e-06	0.000601344377143354
ENSG00000109118	ENSG00000109118	PHF12	17	28905250	28951771	-1	-3.89704256534453	5.37616050351029	9.05380438076954e-06	0.000625663532145028
ENSG00000254275	ENSG00000254275	LINC00824	8	128405269	128564679	-1	3.01432867944736	2.09632674737864	9.22211174510375e-06	0.000634627915781261
ENSG00000142528	ENSG00000142528	ZNF473	19	50025714	50053414	1	11.5734496092571	4.34649430019939	9.4082777388531e-06	0.000644741433212154
ENSG00000091972	ENSG00000091972	CD200	3	112332347	112362812	1	7.24326266098152	1.55422851855374	9.49884659884707e-06	0.000645568305831561
ENSG00000101181	ENSG00000101181	MTG2	20	62183029	62203568	1	5.37871278771377	3.56887945525276	9.46215457714781e-06	0.000645568305831561
ENSG00000011258	ENSG00000011258	MBTD1	17	51177425	51260163	-1	7.83021097862339	3.32738265857593	9.58132719147639e-06	0.000645836427533657
ENSG00000124570	ENSG00000124570	SERPINB6	6	2948159	2972165	-1	11.2576232064649	4.28441815694927	9.57638643555816e-06	0.000645836427533657
ENSG00000255641	ENSG00000255641	RP11-277P12.6	12	10412312	10436001	-1	7.75762185363435	5.94616153505863	9.71865213253508e-06	0.000652419067852263
ENSG00000071655	ENSG00000071655	MBD3	19	1573596	1592801	-1	9.12627749783763	3.4985343149096	9.85774360632092e-06	0.000655532572308002
ENSG00000151413	ENSG00000151413	NUBPL	14	31489956	31861224	1	3.93968131385838	3.33609853960241	9.82284744066955e-06	0.000655532572308002
ENSG00000181896	ENSG00000181896	ZNF101	19	19668796	19683509	1	-4.12586741910186	5.16749216906802	9.88460375341306e-06	0.000655532572308002
ENSG00000205810	ENSG00000205810	KLRC3	12	10412312	10420595	-1	7.14642277061505	4.77330276048657	9.9570084062867e-06	0.000657682398627298
ENSG00000148297	ENSG00000148297	MED22	9	133338323	133348131	-1	3.73202232236111	1.00929647265272	1.0042981645939e-05	0.000660707676523035
ENSG00000080493	ENSG00000080493	SLC4A4	4	71187286	71572087	1	10.0431659450303	3.23242066910216	1.0418443204142e-05	0.000682677830193321
ENSG00000211455	ENSG00000211455	STK38L	12	27243968	27325959	1	-6.7564757301585	4.92463360642151	1.04655841553275e-05	0.000683045486518535
ENSG00000006831	ENSG00000006831	ADIPOR2	12	1688574	1788678	1	11.7633728808459	4.91707732038965	1.05545639265457e-05	0.000686130090513424
ENSG00000005020	ENSG00000005020	SKAP2	7	26667062	26995239	-1	9.73193483797547	4.59953556635592	1.0664201794437e-05	0.000690528058713012
ENSG00000230537	ENSG00000230537	RP11-305L7.1	9	91104957	91107304	-1	11.540272309985	4.30758544427896	1.08601196064181e-05	0.000699497712473364
ENSG00000260027	ENSG00000260027	HOXB7	17	48607227	48633572	-1	7.39781397058727	2.53145831377714	1.08877858815092e-05	0.000699497712473364
ENSG00000168291	ENSG00000168291	PDHB	3	58427630	58433857	-1	-8.93943111116918	6.65573828320968	1.13931410130809e-05	0.000727054718508705
ENSG00000230454	ENSG00000230454	U73166.2	3	50260303	50263358	1	3.89269474530411	-0.0193765612143187	1.1405126611251e-05	0.000727054718508705
ENSG00000144736	ENSG00000144736	SHQ1	3	72749277	72861914	-1	9.38014065607589	4.78634746568645	1.14725049013371e-05	0.000728526208927764
ENSG00000127399	ENSG00000127399	LRRC61	7	150322639	150338150	1	10.6529035889198	3.44749457145553	1.15626388823513e-05	0.000731425852684738
ENSG00000178035	ENSG00000178035	IMPDH2	3	49024325	49029408	-1	12.4882503386742	5.94676695459566	1.1659433982138e-05	0.000734723029518099
ENSG00000167633	ENSG00000167633	KIR3DL1	19	54816468	54866993	1	11.298739036418	6.22488596086146	1.19457066102478e-05	0.000749889452743301
ENSG00000159079	ENSG00000159079	C21orf59	21	32592079	32612866	-1	10.7748769900643	5.10337478514704	1.19984007163931e-05	0.000750333447081813
ENSG00000147454	ENSG00000147454	SLC25A37	8	23528805	23575463	1	5.05105798725776	3.87284174445689	1.21064843297638e-05	0.000752822381211638
ENSG00000204282	ENSG00000204282	TNRC6C-AS1	17	78107398	78111799	-1	8.00119176851849	2.57289703088753	1.21297459123904e-05	0.000752822381211638
ENSG00000204475	ENSG00000204475	NCR3	6	31588895	31592985	-1	11.9037506214413	4.69790325372202	1.22813603629584e-05	0.000759366668757805
ENSG00000134982	ENSG00000134982	APC	5	112707498	112846239	1	10.4059436323795	7.14171822524074	1.24355612344029e-05	0.00076451614021925
ENSG00000188352	ENSG00000188352	FOCAD	9	20658309	20995955	1	10.5309804526487	5.94268978953587	1.24576108456715e-05	0.00076451614021925
ENSG00000100263	ENSG00000100263	RHBDD3	22	29259852	29268209	-1	10.2110566835423	5.62594962281783	1.2527214331246e-05	0.000765929717866184
ENSG00000166796	ENSG00000166796	LDHC	11	18412307	18452058	1	12.2911447114108	5.04699245390559	1.26906022343499e-05	0.000770611227722046
ENSG00000189051	ENSG00000189051	RNF222	17	8390704	8397826	-1	2.79929683800876	1.36663723440618	1.26974915007402e-05	0.000770611227722046
ENSG00000132600	ENSG00000132600	PRMT7	16	68310974	68358563	1	11.5225438095681	4.33247218404793	1.27602054901943e-05	0.000771570219475094
ENSG00000111666	ENSG00000111666	CHPT1	12	101696947	101744140	1	8.67589035695444	4.21562405471839	1.29162772501604e-05	0.000778146563858566
ENSG00000140830	ENSG00000140830	TXNL4B	16	72044289	72094431	-1	8.88898809469602	3.29019990221991	1.29960356927789e-05	0.000780094157077131
ENSG00000118564	ENSG00000118564	FBXL5	4	15604539	15681679	-1	-12.4571423680872	7.45714531251328	1.30746031633549e-05	0.000781956357191627
ENSG00000135763	ENSG00000135763	URB2	1	229626234	229660199	1	11.9011320622362	4.66189588578576	1.31778564089358e-05	0.000782441170966671
ENSG00000147475	ENSG00000147475	ERLIN2	8	37736599	37759101	1	5.75538032269298	2.93328930813397	1.31707350834613e-05	0.000782441170966671
ENSG00000254876	ENSG00000254876	RP11-23J9.5	9	97238449	97297314	1	10.279082069945	3.08865834131404	1.33094100980327e-05	0.000787409596699079
ENSG00000103197	ENSG00000103197	TSC2	16	2047465	2088720	1	3.73010676236326	4.21292019603962	1.35546161545893e-05	0.000794831869223953
ENSG00000112078	ENSG00000112078	KCTD20	6	36442767	36491143	1	-7.93031018728881	6.32146425945992	1.36477745686264e-05	0.000794831869223953
ENSG00000112659	ENSG00000112659	CUL9	6	43182175	43224587	1	10.5129783652256	3.35231103415594	1.37248282884175e-05	0.000794831869223953
ENSG00000164040	ENSG00000164040	PGRMC2	4	128269237	128288829	-1	10.9479203268225	3.84937165033387	1.35583784855851e-05	0.000794831869223953
ENSG00000229644	ENSG00000229644	NAMPTP1	10	36521721	36524234	-1	-10.4313195559802	4.77437870614143	1.37150646944727e-05	0.000794831869223953
ENSG00000241168	ENSG00000241168	RP11-10O22.1	3	163026396	163232149	1	4.65545457872626	2.96127144228488	1.35909476424559e-05	0.000794831869223953
ENSG00000140948	ENSG00000140948	ZCCHC14	16	87406246	87492045	-1	11.5412776327331	4.31025616883369	1.38681137876661e-05	0.000800311815669278
ENSG00000101213	ENSG00000101213	PTK6	20	63528001	63537370	-1	3.11959451407041	0.164106445872188	1.4006839610003e-05	0.000802485914003113
ENSG00000167851	ENSG00000167851	CD300A	17	74466416	74484796	1	12.1896866261822	5.72089728357824	1.40521641170363e-05	0.000802485914003113
ENSG00000168303	ENSG00000168303	MPLKIP	7	40126023	40134659	-1	-6.05515854980215	5.05337477342889	1.39576749652698e-05	0.000802485914003113
ENSG00000145604	ENSG00000145604	SKP2	5	36151989	36184319	1	5.8273325741692	4.8531171450826	1.4159033168657e-05	0.000804480275492773
ENSG00000213904	ENSG00000213904	LIPE-AS1	19	42397128	42652355	1	9.85479130826883	2.8533933866563	1.41849139595613e-05	0.000804480275492773
ENSG00000244119	ENSG00000244119	PDCL3P4	3	101712472	101713191	1	9.78932892601753	4.85209872594959	1.42627118201562e-05	0.000806112787993502
ENSG00000089159	ENSG00000089159	PXN	12	120210439	120265771	-1	11.1796479516285	5.15080477071444	1.4454929786843e-05	0.000811400103086029
ENSG00000126838	ENSG00000126838	PZP	12	9148840	9208370	-1	7.71076348027367	0.880752290423097	1.44369518653492e-05	0.000811400103086029
ENSG00000114554	ENSG00000114554	PLXNA1	3	126988594	127037392	1	12.0867647614376	5.02305039611701	1.46421303819308e-05	0.000816663205720902
ENSG00000144228	ENSG00000144228	SPOPL	2	138501801	138573547	1	10.5958915024983	3.41849379240246	1.46479993729961e-05	0.000816663205720902
ENSG00000146197	ENSG00000146197	SCUBE3	6	35214419	35253079	1	5.31240237340414	1.16237801159128	1.47451529711328e-05	0.000819302469311558
ENSG00000148384	ENSG00000148384	INPP5E	9	136428619	136439822	-1	9.9057236436609	2.73454154533903	1.48581247280668e-05	0.000822799923914193
ENSG00000221944	ENSG00000221944	TIGD1	2	232547968	232550592	-1	4.54813723265961	3.04090016322968	1.49278744635311e-05	0.0008238884271869
ENSG00000235641	ENSG00000235641	LINC00484	9	91159573	91165658	1	9.30633257448751	2.17748834990474	1.5005876092828e-05	0.00082542355885867
ENSG00000198157	ENSG00000198157	HMGN5	X	81113701	81201942	-1	8.49869960269072	1.46551289710215	1.53171143170411e-05	0.000838710958657041
ENSG00000258199	ENSG00000258199	RP11-977G19.5	12	56162359	56190284	-1	6.67917947194097	0.0998247729136423	1.53494253393184e-05	0.000838710958657041
ENSG00000145736	ENSG00000145736	GTF2H2	5	71032670	71067689	-1	-4.27702556497055	4.07276608786856	1.54473340868822e-05	0.000841265906380632
ENSG00000163823	ENSG00000163823	CCR1	3	46201709	46208396	-1	12.6974309682376	5.50849862620743	1.58995506085279e-05	0.000863036002833195
ENSG00000175662	ENSG00000175662	TOM1L2	17	17843511	17972422	-1	8.54278076816511	1.78074570128674	1.60875920736627e-05	0.000868809519027185
ENSG00000233016	ENSG00000233016	SNHG7	9	136721366	136728184	-1	3.94427331983518	1.57808122600168	1.61256907578912e-05	0.000868809519027185
ENSG00000277200	ENSG00000277200	RP11-74E22.8	17	2720801	2723947	-1	1.72418255312972	2.89481595514462	1.616438942192e-05	0.000868809519027185
ENSG00000178537	ENSG00000178537	SLC25A20	3	48856931	48898993	-1	13.270099228426	6.20709898540269	1.62232742798559e-05	0.000869134176158927
ENSG00000275383	ENSG00000275383	RP11-615I2.6	16	68591382	68594424	1	2.32191300068836	2.04450716201673	1.63247199289165e-05	0.000871729443736653
ENSG00000089335	ENSG00000089335	ZNF302	19	34677639	34686397	1	11.0274575831612	3.94887655906022	1.64593580731573e-05	0.000876074635046014
ENSG00000057704	ENSG00000057704	TMCC3	12	94567124	94650562	-1	11.755647305179	4.60501867426677	1.65709652150882e-05	0.000876342973931045
ENSG00000124787	ENSG00000124787	RPP40	6	4994732	5004063	-1	10.8420161512798	3.64073319999142	1.65592731897732e-05	0.000876342973931045
ENSG00000146535	ENSG00000146535	GNA12	7	2728112	2844324	-1	10.319571453853	3.30038669774136	1.6705067027294e-05	0.000880603324993282
ENSG00000163249	ENSG00000163249	CCNYL1	2	207711540	207761839	1	10.43982776246	3.60544533760105	1.68207896207023e-05	0.000882303898769985
ENSG00000197162	ENSG00000197162	ZNF785	16	30573740	30585771	-1	4.97229088870904	1.7927358377532	1.68446175116298e-05	0.000882303898769985
ENSG00000011600	ENSG00000011600	TYROBP	19	35904401	35908295	-1	11.4295452089614	5.70504406574505	1.69612916238468e-05	0.000885594804245743
ENSG00000211771	ENSG00000211771	TRBJ2-7	7	142797456	142797502	1	-3.37482577327786	-0.962175912692061	1.7167586757036e-05	0.000893529428458771
ENSG00000132467	ENSG00000132467	UTP3	4	70688479	70690551	1	12.7999189445442	5.72404908001465	1.72942347155424e-05	0.000897281635225632
ENSG00000060140	ENSG00000060140	STYK1	12	10618939	10674318	-1	11.1880966769959	5.11143034205193	1.80602505050434e-05	0.000928240437676405
ENSG00000063587	ENSG00000063587	ZNF275	X	153334155	153360110	1	11.3521846759399	4.14226038215836	1.80335415203657e-05	0.000928240437676405
ENSG00000141959	ENSG00000141959	PFKL	21	44300051	44327376	1	7.62940114954225	3.37223045410631	1.80400995316806e-05	0.000928240437676405
ENSG00000134245	ENSG00000134245	WNT2B	1	112466541	112530165	1	4.63136987155822	2.21415059717655	1.83246146833263e-05	0.000936661468959432
ENSG00000154274	ENSG00000154274	C4orf19	4	37453941	37623495	1	9.00071852635981	3.72813884656778	1.83379943457735e-05	0.000936661468959432
ENSG00000229951	ENSG00000229951	FLJ31356	2	28384409	28394672	-1	2.5439755741741	2.26544050748883	1.83997411035443e-05	0.000936905702569637
